backend,triple,t1_us,t2_us,ratio,twoq_err,r_coh,idle_ns,cal_age_h,dd_name,p_bare,sem_bare,p_dd,sem_dd,p_zne,sem_zne,p_zne_dd,sem_zne_dd,p_theory,best
generic_backend_3q,0-1-2,174.41545932018934,143.97066976388854,0.4127233627255177,0.0013845564872180657,31.790026003331683,1240.314,nan,CPMG2,0.5368,0.004986439210498811,0.5632,0.004959896773119376,0.6385500000000002,0.007842230151557656,0.6737,0.007808890766299654,0.7812499999999999,ZNE+DD
generic_backend_3q,0-1-2,174.41545932018934,143.97066976388854,0.4127233627255177,0.0013845564872180657,31.790026003331683,1240.314,nan,CPMG2,0.5066,0.004999564381023611,0.5301,0.0049909316765509824,0.6154000000000001,0.007834358557023031,0.6473,0.007826409489670215,0.7812499999999999,ZNE+DD
generic_backend_3q,0-1-2,174.41545932018934,143.97066976388854,0.4127233627255177,0.0013845564872180657,31.790026003331683,1240.314,nan,CPMG2,0.4527,0.004977576820100318,0.4768,0.004994614699854234,0.5654499999999999,0.0077547478198842805,0.5995,0.007783010150321019,0.7812499999999999,ZNE+DD
generic_backend_3q,0-1-2,174.41545932018934,143.97066976388854,0.4127233627255177,0.0013845564872180657,31.790026003331683,1240.314,nan,CPMG2,0.5447,0.004979979016020047,0.5739,0.004945086349094422,0.6521999999999999,0.007831052132376594,0.6831499999999999,0.007794132328232567,0.7812499999999999,ZNE+DD
generic_backend_3q,0-1-2,174.41545932018934,143.97066976388854,0.4127233627255177,0.0013845564872180657,31.790026003331683,1240.314,nan,CPMG2,0.5136,0.004998150057771375,0.5394,0.004984452226674462,0.6277999999999999,0.007829745078864317,0.6577,0.00782167009020452,0.7812499999999999,ZNE+DD
generic_backend_3q,0-1-2,174.41545932018934,143.97066976388854,0.4127233627255177,0.0013845564872180657,31.790026003331683,1240.314,nan,CPMG2,0.4604,0.004984293731312392,0.4854,0.004997867945434333,0.5795,0.0077600156572006996,0.6106,0.007790790332180683,0.7812499999999999,ZNE+DD
generic_backend_3q,0-1-2,174.41545932018934,143.97066976388854,0.4127233627255177,0.0013845564872180657,31.790026003331683,1240.314,nan,CPMG2,0.5171,0.004997075044463511,0.5407,0.004983407569123762,0.62835,0.007834505648092929,0.6583999999999999,0.00782173813803556,0.7812499999999999,ZNE+DD
generic_backend_3q,0-1-2,174.41545932018934,143.97066976388854,0.4127233627255177,0.0013845564872180657,31.790026003331683,1240.314,nan,CPMG2,0.4909,0.004999171831413679,0.5109,0.004998811758808287,0.6082000000000001,0.007810033642693225,0.6342500000000001,0.007815575906483156,0.7812499999999999,ZNE+DD
generic_backend_3q,0-1-2,174.41545932018934,143.97066976388854,0.4127233627255177,0.0013845564872180657,31.790026003331683,1240.314,nan,CPMG2,0.437,0.004960151207372614,0.4565,0.004981041557746733,0.5540499999999999,0.007707156722812895,0.5804499999999999,0.007742828601357517,0.7812499999999999,ZNE+DD
generic_backend_3q,0-1-2,174.41545932018934,143.97066976388854,0.4127233627255177,0.0013845564872180657,31.790026003331683,1240.314,nan,CPMG2,0.4456,0.004970318299666532,0.4562,0.0049807786539857405,0.5600499999999999,0.00773483495299027,0.57835,0.007745534891148578,0.7812499999999999,ZNE+DD
generic_backend_3q,0-1-2,174.41545932018934,143.97066976388854,0.4127233627255177,0.0013845564872180657,31.790026003331683,1240.314,nan,CPMG2,0.4228,0.004940042105083721,0.432,0.00495354418573207,0.5379499999999999,0.007667798233521797,0.5533,0.007684256047269637,0.7812499999999999,ZNE+DD
generic_backend_3q,0-1-2,174.41545932018934,143.97066976388854,0.4127233627255177,0.0013845564872180657,31.790026003331683,1240.314,nan,CPMG2,0.3815,0.004857548249889033,0.3872,0.0048711000810905125,0.4888,0.007521077283208837,0.49865,0.007537889210515103,0.7812499999999999,ZNE+DD
